ContestOrder,Contest,Contest ID,Choice,Precinct,BallotsWith Contest,Votes,Overvoted WithVote for this Choice,Undervoted WithoutVote for this Choice,Ballots WithVotes for Others
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,382,"3,199","1,102",0,100,"1,997"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,386,"1,887",433,0,60,"1,394"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,387,13,2,0,1,10
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,390,"1,902",596,0,61,"1,245"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,392,88,10,0,5,73
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,398,"1,554",617,0,57,880
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,403,"1,179",385,0,34,760
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,406,"1,739",316,0,55,"1,368"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,407,756,200,0,21,535
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,408,320,78,0,10,232
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,410,"1,129",377,0,42,710
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,411,856,253,0,43,560
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,412,"1,599",551,0,48,"1,000"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,416,324,113,0,13,198
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,418,"2,690",874,0,73,"1,743"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,422,15,14,0,0,1
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,426,391,213,0,14,164
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,429,"2,298",822,0,65,"1,411"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,430,"2,135","1,175",0,91,869
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,431,729,410,0,24,295
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,434,"3,825","1,261",0,122,"2,442"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,439,"1,676",426,0,50,"1,200"
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,440,"1,193",413,0,25,755
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,443,8,8,0,0,0
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,446,79,24,0,6,49
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,448,684,235,0,30,419
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,450,164,116,0,6,42
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,451,873,250,0,16,607
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,452,100,50,0,4,46
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,453,13,7,0,0,6
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,454,19,16,0,0,3
150,"US Representative, 1st District (Vote for 1)",62,Christopher A Mann,455,"1,207",297,0,46,864
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,301,"1,613",616,0,38,959
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,302,"2,288","1,326",0,62,900
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,303,297,98,0,11,188
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,304,957,512,0,27,418
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,305,837,317,0,26,494
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,306,499,360,0,11,128
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,307,"3,966","2,215",0,134,"1,617"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,308,133,57,0,4,72
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,309,"3,687","2,195",0,116,"1,376"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,310,542,233,0,16,293
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,311,649,288,0,18,343
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,312,"1,588",628,0,53,907
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,313,4,4,0,0,0
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,314,302,109,0,9,184
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,315,457,216,0,7,234
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,316,"1,635",626,0,73,936
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,317,213,82,0,7,124
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,318,"3,195","1,947",0,83,"1,165"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,319,"4,300","2,731",0,147,"1,422"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,320,"1,534",962,0,53,519
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,321,281,97,0,9,175
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,322,236,103,0,9,124
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,324,468,200,0,16,252
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,325,102,81,0,3,18
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,326,"1,740",579,1,58,"1,102"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,327,"3,821","2,378",0,113,"1,330"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,328,871,367,0,29,475
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,329,"6,521","4,353",0,188,"1,980"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,330,"1,638",782,0,64,792
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,331,"1,994","1,398",0,65,531
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,332,"2,004","1,434",0,57,513
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,333,"2,593","1,899",0,74,620
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,334,129,48,0,6,75
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,335,"3,820","2,144",0,119,"1,557"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,336,"2,526","1,454",0,87,985
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,337,840,515,0,27,298
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,338,"4,124","2,275",0,131,"1,718"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,339,"4,047","2,245",0,143,"1,659"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,340,"6,077","3,231",0,204,"2,642"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,341,305,113,0,11,181
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,342,57,23,0,0,34
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,343,"2,203","1,267",0,64,872
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,344,"2,386","1,483",0,88,815
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,345,25,17,0,0,8
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,346,241,100,0,5,136
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,347,58,29,0,2,27
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,349,526,360,0,17,149
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,350,"5,581","4,021",1,157,"1,402"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,351,"2,559","1,694",0,95,770
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,352,904,713,0,32,159
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,353,"2,036","1,512",0,60,464
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,354,"1,660","1,149",0,45,466
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,355,"1,231",883,0,40,308
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,356,"1,438",878,0,31,529
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,357,658,423,0,16,219
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,358,"2,157","1,456",0,57,644
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,359,"1,905","1,348",0,75,482
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,360,"2,299","1,620",0,70,609
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,361,"1,674","1,277",0,66,331
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,362,"5,692","3,998",0,165,"1,529"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,363,"2,610","1,804",0,81,725
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,364,"3,947","2,722",2,142,"1,081"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,365,"4,273","3,121",0,147,"1,005"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,366,"1,409","1,062",0,50,297
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,367,"3,661","2,536",1,97,"1,027"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,368,"3,200","2,136",0,110,954
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,369,"1,472",900,0,62,510
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,370,"1,860","1,196",0,70,594
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,371,"1,847","1,266",0,51,530
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,372,"1,520","1,141",0,36,343
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,373,327,146,0,13,168
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,374,13,6,0,1,6
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,375,241,172,0,2,67
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,376,"1,617","1,054",0,63,500
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,377,"2,076","1,356",0,68,652
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,378,833,629,0,29,175
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,381,351,248,0,15,88
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,382,"3,199","1,991",0,100,"1,108"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,386,"1,887","1,389",0,60,438
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,387,13,10,0,1,2
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,390,"1,902","1,242",0,61,599
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,392,88,73,0,5,10
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,398,"1,554",877,0,57,620
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,403,"1,179",760,0,34,385
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,406,"1,739","1,365",0,55,319
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,407,756,534,0,21,201
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,408,320,232,0,10,78
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,410,"1,129",710,0,42,377
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,411,856,558,0,43,255
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,412,"1,599",998,0,48,553
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,416,324,197,0,13,114
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,418,"2,690","1,739",0,73,878
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,422,15,1,0,0,14
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,426,391,163,0,14,214
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,429,"2,298","1,406",0,65,827
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,430,"2,135",861,1,91,"1,182"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,431,729,293,0,24,412
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,434,"3,825","2,438",0,122,"1,265"
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,439,"1,676","1,200",0,50,426
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,440,"1,193",750,0,25,418
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,443,8,0,0,0,8
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,446,79,49,0,6,24
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,448,684,419,0,30,235
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,450,164,42,0,6,116
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,451,873,606,0,16,251
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,452,100,46,0,4,50
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,453,13,6,0,0,7
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,454,19,3,0,0,16
150,"US Representative, 1st District (Vote for 1)",62,Suzanne Bonamici,455,"1,207",862,0,46,299
150,"US Representative, 1st District (Vote for 1)",62,Write-in,301,"1,613",3,0,38,"1,572"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,302,"2,288",9,0,62,"2,217"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,303,297,0,0,11,286
150,"US Representative, 1st District (Vote for 1)",62,Write-in,304,957,1,0,27,929
150,"US Representative, 1st District (Vote for 1)",62,Write-in,305,837,3,0,26,808
150,"US Representative, 1st District (Vote for 1)",62,Write-in,306,499,1,0,11,487
150,"US Representative, 1st District (Vote for 1)",62,Write-in,307,"3,966",11,0,134,"3,821"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,308,133,0,0,4,129
150,"US Representative, 1st District (Vote for 1)",62,Write-in,309,"3,687",2,0,116,"3,569"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,310,542,1,0,16,525
150,"US Representative, 1st District (Vote for 1)",62,Write-in,311,649,1,0,18,630
150,"US Representative, 1st District (Vote for 1)",62,Write-in,312,"1,588",4,0,53,"1,531"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,313,4,0,0,0,4
150,"US Representative, 1st District (Vote for 1)",62,Write-in,314,302,2,0,9,291
150,"US Representative, 1st District (Vote for 1)",62,Write-in,315,457,0,0,7,450
150,"US Representative, 1st District (Vote for 1)",62,Write-in,316,"1,635",2,0,73,"1,560"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,317,213,2,0,7,204
150,"US Representative, 1st District (Vote for 1)",62,Write-in,318,"3,195",5,0,83,"3,107"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,319,"4,300",12,0,147,"4,141"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,320,"1,534",1,0,53,"1,480"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,321,281,8,0,9,264
150,"US Representative, 1st District (Vote for 1)",62,Write-in,322,236,1,0,9,226
150,"US Representative, 1st District (Vote for 1)",62,Write-in,324,468,0,0,16,452
150,"US Representative, 1st District (Vote for 1)",62,Write-in,325,102,0,0,3,99
150,"US Representative, 1st District (Vote for 1)",62,Write-in,326,"1,740",1,0,58,"1,681"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,327,"3,821",8,0,113,"3,700"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,328,871,1,0,29,841
150,"US Representative, 1st District (Vote for 1)",62,Write-in,329,"6,521",12,0,188,"6,321"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,330,"1,638",7,0,64,"1,567"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,331,"1,994",4,0,65,"1,925"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,332,"2,004",6,0,57,"1,941"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,333,"2,593",10,0,74,"2,509"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,334,129,0,0,6,123
150,"US Representative, 1st District (Vote for 1)",62,Write-in,335,"3,820",4,0,119,"3,697"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,336,"2,526",3,0,87,"2,436"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,337,840,2,0,27,811
150,"US Representative, 1st District (Vote for 1)",62,Write-in,338,"4,124",5,0,131,"3,988"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,339,"4,047",9,0,143,"3,895"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,340,"6,077",6,0,204,"5,867"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,341,305,0,0,11,294
150,"US Representative, 1st District (Vote for 1)",62,Write-in,342,57,0,0,0,57
150,"US Representative, 1st District (Vote for 1)",62,Write-in,343,"2,203",2,0,64,"2,137"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,344,"2,386",9,0,88,"2,289"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,345,25,0,0,0,25
150,"US Representative, 1st District (Vote for 1)",62,Write-in,346,241,0,0,5,236
150,"US Representative, 1st District (Vote for 1)",62,Write-in,347,58,0,0,2,56
150,"US Representative, 1st District (Vote for 1)",62,Write-in,349,526,5,0,17,504
150,"US Representative, 1st District (Vote for 1)",62,Write-in,350,"5,581",9,0,157,"5,415"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,351,"2,559",5,0,95,"2,459"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,352,904,3,0,32,869
150,"US Representative, 1st District (Vote for 1)",62,Write-in,353,"2,036",3,0,60,"1,973"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,354,"1,660",3,0,45,"1,612"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,355,"1,231",2,0,40,"1,189"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,356,"1,438",1,0,31,"1,406"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,357,658,1,0,16,641
150,"US Representative, 1st District (Vote for 1)",62,Write-in,358,"2,157",8,0,57,"2,092"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,359,"1,905",2,0,75,"1,828"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,360,"2,299",9,0,70,"2,220"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,361,"1,674",2,0,66,"1,606"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,362,"5,692",12,0,165,"5,515"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,363,"2,610",1,0,81,"2,528"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,364,"3,947",4,0,142,"3,801"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,365,"4,273",5,0,147,"4,121"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,366,"1,409",0,0,50,"1,359"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,367,"3,661",3,0,97,"3,561"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,368,"3,200",12,0,110,"3,078"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,369,"1,472",4,0,62,"1,406"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,370,"1,860",6,0,70,"1,784"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,371,"1,847",2,0,51,"1,794"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,372,"1,520",2,0,36,"1,482"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,373,327,0,0,13,314
150,"US Representative, 1st District (Vote for 1)",62,Write-in,374,13,0,0,1,12
150,"US Representative, 1st District (Vote for 1)",62,Write-in,375,241,0,0,2,239
150,"US Representative, 1st District (Vote for 1)",62,Write-in,376,"1,617",3,0,63,"1,551"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,377,"2,076",5,0,68,"2,003"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,378,833,0,0,29,804
150,"US Representative, 1st District (Vote for 1)",62,Write-in,381,351,0,0,15,336
150,"US Representative, 1st District (Vote for 1)",62,Write-in,382,"3,199",6,0,100,"3,093"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,386,"1,887",5,0,60,"1,822"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,387,13,0,0,1,12
150,"US Representative, 1st District (Vote for 1)",62,Write-in,390,"1,902",3,0,61,"1,838"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,392,88,0,0,5,83
150,"US Representative, 1st District (Vote for 1)",62,Write-in,398,"1,554",3,0,57,"1,494"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,403,"1,179",0,0,34,"1,145"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,406,"1,739",3,0,55,"1,681"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,407,756,1,0,21,734
150,"US Representative, 1st District (Vote for 1)",62,Write-in,408,320,0,0,10,310
150,"US Representative, 1st District (Vote for 1)",62,Write-in,410,"1,129",0,0,42,"1,087"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,411,856,2,0,43,811
150,"US Representative, 1st District (Vote for 1)",62,Write-in,412,"1,599",2,0,48,"1,549"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,416,324,1,0,13,310
150,"US Representative, 1st District (Vote for 1)",62,Write-in,418,"2,690",4,0,73,"2,613"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,422,15,0,0,0,15
150,"US Representative, 1st District (Vote for 1)",62,Write-in,426,391,1,0,14,376
150,"US Representative, 1st District (Vote for 1)",62,Write-in,429,"2,298",5,0,65,"2,228"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,430,"2,135",7,1,91,"2,036"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,431,729,2,0,24,703
150,"US Representative, 1st District (Vote for 1)",62,Write-in,434,"3,825",4,0,122,"3,699"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,439,"1,676",0,0,50,"1,626"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,440,"1,193",5,0,25,"1,163"
150,"US Representative, 1st District (Vote for 1)",62,Write-in,443,8,0,0,0,8
150,"US Representative, 1st District (Vote for 1)",62,Write-in,446,79,0,0,6,73
150,"US Representative, 1st District (Vote for 1)",62,Write-in,448,684,0,0,30,654
150,"US Representative, 1st District (Vote for 1)",62,Write-in,450,164,0,0,6,158
150,"US Representative, 1st District (Vote for 1)",62,Write-in,451,873,1,0,16,856
150,"US Representative, 1st District (Vote for 1)",62,Write-in,452,100,0,0,4,96
150,"US Representative, 1st District (Vote for 1)",62,Write-in,453,13,0,0,0,13
150,"US Representative, 1st District (Vote for 1)",62,Write-in,454,19,0,0,0,19
150,"US Representative, 1st District (Vote for 1)",62,Write-in,455,"1,207",2,0,46,"1,159"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,323,19,0,0,1,18
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,348,24,0,0,0,24
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,379,"3,356",50,0,79,"3,227"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,380,"2,753",37,0,67,"2,649"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,383,"1,345",17,0,34,"1,294"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,384,"4,135",41,0,111,"3,983"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,385,684,3,0,20,661
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,388,206,2,0,2,202
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,389,"6,452",83,0,172,"6,197"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,391,342,5,0,8,329
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,393,595,3,0,20,572
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,394,169,1,0,1,167
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,395,"4,521",67,0,129,"4,325"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,396,740,15,0,22,703
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,397,"2,592",26,0,58,"2,508"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,399,"1,929",39,1,50,"1,839"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,400,"3,075",58,0,80,"2,937"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,401,"1,645",9,1,29,"1,606"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,402,"5,647",68,0,151,"5,428"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,404,"4,796",94,0,96,"4,606"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,405,"6,719",95,0,186,"6,438"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,409,"3,800",53,0,109,"3,638"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,413,"1,270",24,0,35,"1,211"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,414,433,4,0,14,415
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,415,735,17,0,15,703
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,417,324,11,0,8,305
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,419,"1,686",55,0,47,"1,584"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,420,"2,842",46,0,64,"2,732"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,421,405,5,0,12,388
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,423,"2,446",46,0,49,"2,351"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,424,"3,937",59,0,103,"3,775"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,425,641,5,0,26,610
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,427,936,12,0,21,903
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,428,"1,099",24,0,31,"1,044"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,432,235,6,0,2,227
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,433,"1,964",38,0,38,"1,888"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,435,"3,550",51,0,77,"3,422"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,436,"2,009",26,0,36,"1,947"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,437,62,1,0,1,60
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,438,466,10,0,8,448
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,441,57,1,0,2,54
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,442,"2,270",43,0,52,"2,175"
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,447,266,5,0,3,258
160,"US Representative, 6th District (Vote for 1)",63,Larry D McFarland,449,278,6,0,5,267
160,"US Representative, 6th District (Vote for 1)",63,Andrea Salinas,323,19,16,0,1,2
160,"US Representative, 6th District (Vote for 1)",63,Andrea Salinas,348,24,14,0,0,10
160,"US Representative, 6th District (Vote for 1)",63,Andrea Salinas,379,"3,356","2,232",0,79,"1,045"
